CVE_AGEB,NOM_MUN,VIVPAR_DES,VIVTOT,TVIVPAR,VIVPAR_HAB,VPH_PISOTI,VPH_NODREN,VPH_S_ELEC,VPH_SNBIEN,VPH_1CUART,VPH_LETR,PRO_OCUP_C,VPH_INTER,VPH_AUTOM,VPH_PC,VPH_REFRI,GRAPROES,n_bancos,n_cafes,n_inmobiliarias,n_empenos,n_usados,n_yonques,TASA_PISO_TIERRA,TASA_SIN_DRENAJE,TASA_SIN_ELEC,TASA_SIN_BIENES,TASA_1_CUARTO,TASA_LETRINA,HACINAMIENTO,SCORE_REZAGO,TASA_ABANDONO,abandono_alto
2604300012653,Nogales,27.0,154,150.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,117.0,117.0,88.0,126.0,13.58,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.121429,0.175325,1
2604300012668,Nogales,44.0,976,876.0,828.0,3.0,0.0,0.0,0.0,8.0,0.0,1.15,639.0,568.0,337.0,900.0,10.57,0,0,0,0,0,0,0.003623,0.0,,0.0,0.009662,0.0,1.15,0.193881,0.045082,0
2604300012672,Nogales,,10,8.0,7.0,0.0,3.0,0.0,0.0,5.0,0.0,1.53,0.0,5.0,0.0,6.0,9.24,0,0,0,0,0,0,,0.428571,,0.0,0.714286,0.0,1.53,0.534571,,0
2604300012687,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2604300012691,Nogales,63.0,260,249.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,143.0,114.0,63.0,189.0,10.53,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.1,0.183333,0.242308,1
2604300012704,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2604300012719,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2604300012723,Nogales,8.0,298,285.0,276.0,3.0,0.0,0.0,0.0,0.0,0.0,1.04,253.0,260.0,184.0,286.0,12.85,0,0,0,0,0,0,0.01087,,,0.0,0.0,,1.04,0.262718,0.026846,0
2604300012738,Nogales,20.0,438,390.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,341.0,181.0,114.0,391.0,9.96,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.17,0.195,0.045662,0
2604300012742,Nogales,7.0,151,143.0,134.0,0.0,0.0,0.0,0.0,5.0,0.0,1.11,100.0,95.0,69.0,138.0,11.36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,1.11,0.185,0.046358,0
2604300012761,Nogales,0.0,48,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,26.0,18.0,13.0,45.0,10.23,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.06,0.176667,0.0,0
2604300012776,Nogales,79.0,1027,946.0,812.0,3.0,0.0,0.0,0.0,5.0,0.0,1.15,612.0,520.0,327.0,861.0,10.32,0,0,0,0,0,0,0.003695,0.0,,0.0,,0.0,1.15,0.230739,0.076923,0
2604300012780,Nogales,3.0,196,184.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,157.0,144.0,91.0,190.0,11.13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.162857,0.015306,0
2604300012795,Nogales,,85,79.0,75.0,0.0,0.0,0.0,0.0,5.0,0.0,1.2,60.0,56.0,40.0,81.0,10.75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,1.2,0.2,,0
2604300012808,Nogales,22.0,498,458.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,323.0,251.0,210.0,439.0,11.19,0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,1.08,0.216,0.044177,0
2604300012812,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2604300012827,Nogales,52.0,118,103.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,64.0,64.0,54.0,65.0,13.84,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.098571,0.440678,1
2604300012831,Nogales,93.0,279,253.0,158.0,0.0,0.0,0.0,0.0,5.0,0.0,1.07,123.0,100.0,80.0,178.0,11.31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,1.07,0.178333,0.333333,1
2604300012846,Nogales,101.0,984,934.0,822.0,5.0,0.0,8.0,8.0,24.0,0.0,1.23,328.0,442.0,262.0,819.0,10.09,0,0,0,0,0,0,0.006083,0.0,0.009732,0.009732,0.029197,0.0,1.23,0.183535,0.102642,0
2604300012850,Nogales,101.0,1531,1400.0,1282.0,9.0,0.0,9.0,5.0,38.0,0.0,1.36,792.0,635.0,387.0,1303.0,9.68,0,0,0,0,0,0,0.00702,0.0,0.00702,0.0039,0.029641,0.0,1.36,0.201083,0.06597,0
2604300012865,Nogales,21.0,279,270.0,247.0,0.0,0.0,0.0,0.0,5.0,0.0,1.24,159.0,109.0,89.0,243.0,9.88,0,0,0,0,0,0,0.0,0.0,,0.0,,0.0,1.24,0.248,0.075269,0
260430001287A,Nogales,27.0,402,389.0,360.0,0.0,0.0,0.0,0.0,5.0,0.0,1.25,237.0,211.0,147.0,360.0,10.43,0,2,0,0,0,0,0.0,0.0,,0.0,,0.0,1.25,0.25,0.067164,0
2604300012884,Nogales,46.0,407,374.0,325.0,3.0,0.0,0.0,0.0,3.0,0.0,1.34,184.0,139.0,84.0,335.0,9.82,0,0,0,0,0,0,0.009231,0.0,,,0.009231,0.0,1.34,0.271692,0.113022,0
2604300012899,Nogales,140.0,1277,1199.0,1028.0,5.0,0.0,14.0,10.0,12.0,0.0,1.31,553.0,435.0,294.0,1000.0,9.64,0,2,0,0,0,0,0.004864,,0.013619,0.009728,0.011673,0.0,1.31,0.224981,0.109632,0
2604300012901,Nogales,36.0,395,358.0,311.0,8.0,0.0,0.0,0.0,7.0,0.0,1.33,191.0,175.0,83.0,320.0,9.73,0,0,0,0,0,0,0.025723,0.0,0.0,,0.022508,0.0,1.33,0.229705,0.091139,0
2604300012916,Nogales,,1,,,0.0,0.0,0.0,0.0,5.0,0.0,1.0,189.0,156.0,114.0,235.0,10.09,0,0,0,0,0,0,,,,,,,,,,0
2605500010249,San Luis Río Colorado,70.0,288,270.0,185.0,14.0,0.0,5.0,4.0,46.0,0.0,0.72,133.0,117.0,87.0,167.0,10.58,14,9,1,0,0,0,0.075676,0.0,0.027027,0.021622,0.248649,0.0,0.72,0.156139,0.243056,1
2605500010253,San Luis Río Colorado,109.0,520,482.0,353.0,0.0,0.0,0.0,3.0,30.0,0.0,0.68,291.0,279.0,200.0,370.0,11.27,0,3,1,0,0,0,0.0,0.0,,0.008499,0.084986,0.0,0.68,0.128914,0.209615,1
2605500010268,San Luis Río Colorado,37.0,344,306.0,259.0,3.0,0.0,0.0,0.0,5.0,0.0,0.59,242.0,263.0,204.0,290.0,11.64,2,7,0,0,0,0,,0.0,0.0,,0.019305,0.0,0.59,0.121861,0.107558,0
2605500010272,San Luis Río Colorado,77.0,384,378.0,248.0,0.0,0.0,0.0,0.0,3.0,0.0,0.52,226.0,219.0,183.0,251.0,11.88,3,3,0,0,0,0,0.0,0.0,0.0,,0.012097,0.0,0.52,0.088683,0.200521,1
2605500010287,San Luis Río Colorado,55.0,514,431.0,365.0,3.0,0.0,0.0,0.0,8.0,0.0,0.61,379.0,407.0,302.0,441.0,12.17,5,0,0,0,0,0,,0.0,,0.0,,0.0,0.61,0.1525,0.107004,0
2605500010291,San Luis Río Colorado,37.0,360,287.0,224.0,3.0,0.0,0.0,0.0,0.0,0.0,0.65,233.0,269.0,193.0,291.0,11.47,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.65,0.108333,0.102778,0
2605500010304,San Luis Río Colorado,54.0,484,462.0,386.0,3.0,0.0,0.0,0.0,5.0,0.0,0.65,325.0,355.0,251.0,405.0,11.11,1,0,0,0,0,0,0.007772,0.0,0.0,,0.012953,0.0,0.65,0.111788,0.11157,0
2605500010323,San Luis Río Colorado,61.0,283,271.0,200.0,3.0,0.0,0.0,0.0,19.0,0.0,0.6,163.0,161.0,122.0,195.0,11.78,4,4,0,0,0,0,,0.0,0.0,,0.095,0.0,0.6,0.139,0.215548,1
2605500010338,San Luis Río Colorado,46.0,403,371.0,308.0,3.0,0.0,0.0,0.0,8.0,0.0,0.61,272.0,282.0,198.0,332.0,11.64,4,1,1,0,0,0,,0.0,,,,0.0,0.61,0.203333,0.114144,0
2605500010342,San Luis Río Colorado,39.0,388,367.0,314.0,0.0,0.0,0.0,0.0,10.0,0.0,0.63,268.0,295.0,210.0,330.0,11.31,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.031847,0.0,0.63,0.09455,0.100515,0
2605500010357,San Luis Río Colorado,67.0,385,363.0,247.0,0.0,0.0,0.0,0.0,3.0,0.0,0.62,203.0,235.0,167.0,262.0,10.96,0,0,0,0,0,0,0.0,0.0,,,0.012146,0.0,0.62,0.126429,0.174026,1
2605500010361,San Luis Río Colorado,51.0,526,453.0,377.0,3.0,0.0,0.0,0.0,8.0,0.0,0.76,377.0,383.0,282.0,441.0,9.98,1,0,0,0,0,0,0.007958,0.0,0.0,0.0,,0.0,0.76,0.127993,0.096958,0
2605500010376,San Luis Río Colorado,51.0,497,433.0,355.0,3.0,3.0,0.0,0.0,13.0,3.0,0.66,348.0,357.0,256.0,412.0,10.67,5,2,0,0,0,0,,,0.0,0.0,0.03662,,0.66,0.174155,0.102616,0
2605500010380,San Luis Río Colorado,43.0,491,429.0,365.0,79.0,0.0,0.0,0.0,8.0,0.0,0.74,342.0,367.0,222.0,414.0,10.36,2,2,0,0,0,0,0.216438,0.0,0.0,0.0,,0.0,0.74,0.159406,0.087576,0
2605500010412,San Luis Río Colorado,116.0,470,447.0,318.0,3.0,0.0,0.0,9.0,60.0,0.0,0.69,214.0,218.0,148.0,307.0,10.75,2,0,1,0,0,0,,0.0,,0.028302,0.188679,0.0,0.69,0.181396,0.246809,1
2605500010427,San Luis Río Colorado,87.0,505,481.0,368.0,3.0,3.0,0.0,3.0,9.0,0.0,0.63,296.0,303.0,194.0,373.0,11.3,0,4,0,0,0,0,,,,0.008152,0.024457,0.0,0.63,0.165652,0.172277,1
2605500010431,San Luis Río Colorado,64.0,481,453.0,363.0,0.0,3.0,0.0,0.0,8.0,0.0,0.65,313.0,332.0,231.0,382.0,11.28,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.65,0.13,0.133056,0
2605500010446,San Luis Río Colorado,48.0,422,394.0,319.0,0.0,0.0,0.0,0.0,8.0,0.0,0.63,279.0,308.0,226.0,345.0,10.19,0,2,0,0,0,0,0.0,0.0,,,,0.0,0.63,0.1575,0.113744,0
2605500010450,San Luis Río Colorado,71.0,510,454.0,358.0,0.0,5.0,5.0,3.0,7.0,3.0,0.73,312.0,341.0,226.0,400.0,10.18,0,1,0,0,0,0,0.0,0.013966,0.013966,0.00838,0.019553,,0.73,0.130978,0.139216,0
2605500010465,San Luis Río Colorado,75.0,715,680.0,557.0,18.0,16.0,5.0,0.0,13.0,16.0,0.8,471.0,510.0,309.0,577.0,10.57,0,0,0,0,0,0,0.032316,0.028725,0.008977,,0.023339,0.028725,0.8,0.15368,0.104895,0
260550001047A,San Luis Río Colorado,65.0,391,372.0,300.0,0.0,3.0,0.0,4.0,7.0,0.0,0.73,231.0,245.0,149.0,307.0,9.75,0,2,0,0,0,0,0.0,0.01,,0.013333,0.023333,0.0,0.73,0.129444,0.16624,1
2605500010484,San Luis Río Colorado,61.0,401,373.0,285.0,3.0,3.0,0.0,4.0,11.0,3.0,0.65,240.0,242.0,168.0,303.0,10.77,2,0,0,0,0,0,,0.010526,,0.014035,0.038596,,0.65,0.178289,0.15212,0
2605500010499,San Luis Río Colorado,50.0,443,427.0,365.0,0.0,0.0,0.0,0.0,8.0,0.0,0.86,279.0,292.0,156.0,370.0,10.25,1,3,0,0,0,0,0.0,0.0,,,,0.0,0.86,0.215,0.112867,0
2605500010501,San Luis Río Colorado,72.0,576,549.0,451.0,0.0,3.0,3.0,0.0,8.0,0.0,0.7,353.0,392.0,255.0,458.0,10.62,1,3,0,0,0,0,0.0,,0.006652,,0.017738,0.0,0.7,0.144878,0.125,0
2605500010516,San Luis Río Colorado,48.0,498,474.0,408.0,4.0,3.0,0.0,0.0,14.0,3.0,0.69,330.0,367.0,252.0,417.0,11.01,1,1,0,0,0,0,0.009804,,,,0.034314,,0.69,0.244706,0.096386,0
2605500010520,San Luis Río Colorado,40.0,455,444.0,353.0,3.0,3.0,0.0,3.0,8.0,3.0,0.63,273.0,310.0,230.0,355.0,10.21,0,0,0,0,0,0,,,,0.008499,0.022663,,0.63,0.220387,0.087912,0
2605500010535,San Luis Río Colorado,54.0,516,496.0,403.0,0.0,3.0,0.0,0.0,5.0,5.0,0.76,325.0,341.0,201.0,409.0,9.58,2,4,0,0,0,0,0.0,,0.0,0.0,0.012407,0.012407,0.76,0.130802,0.104651,0
260550001054A,San Luis Río Colorado,57.0,432,412.0,330.0,0.0,3.0,0.0,3.0,13.0,3.0,0.82,273.0,295.0,170.0,332.0,9.96,0,2,0,0,0,0,0.0,0.009091,,0.009091,0.039394,,0.82,0.175515,0.131944,0
2605500010554,San Luis Río Colorado,50.0,467,440.0,384.0,9.0,3.0,0.0,0.0,14.0,0.0,0.77,312.0,351.0,202.0,405.0,9.87,0,1,0,0,0,0,0.023438,,,,0.036458,0.0,0.77,0.207474,0.107066,0
2605500010573,San Luis Río Colorado,18.0,287,272.0,240.0,3.0,5.0,3.0,0.0,8.0,5.0,0.73,192.0,209.0,118.0,248.0,9.71,0,0,0,0,0,0,,0.020833,0.0125,,,0.020833,0.73,0.196042,0.062718,0
2605500010588,San Luis Río Colorado,23.0,324,313.0,277.0,6.0,3.0,0.0,0.0,6.0,0.0,0.66,213.0,243.0,168.0,283.0,10.81,0,1,0,0,0,0,0.021661,,,0.0,0.021661,0.0,0.66,0.140664,0.070988,0
2605500010592,San Luis Río Colorado,66.0,473,450.0,354.0,3.0,0.0,3.0,0.0,7.0,3.0,0.71,289.0,308.0,203.0,362.0,10.39,0,1,0,0,0,0,,0.0,0.008475,,0.019774,,0.71,0.184562,0.139535,0
2605500010605,San Luis Río Colorado,42.0,441,412.0,351.0,3.0,3.0,0.0,0.0,7.0,3.0,0.69,271.0,300.0,179.0,366.0,10.05,0,3,0,0,0,0,,,,,0.019943,,0.69,0.354972,0.095238,0
260550001061A,San Luis Río Colorado,61.0,558,541.0,459.0,4.0,3.0,6.0,5.0,14.0,0.0,0.74,337.0,378.0,224.0,459.0,10.13,1,2,0,0,0,0,0.008715,0.006536,0.013072,0.010893,0.030501,0.0,0.74,0.115674,0.109319,0
2605500010624,San Luis Río Colorado,34.0,426,405.0,328.0,3.0,3.0,3.0,0.0,5.0,0.0,0.78,274.0,286.0,171.0,335.0,10.13,2,0,0,0,0,0,,,0.009146,,0.015244,0.0,0.78,0.201098,0.079812,0
2605500010639,San Luis Río Colorado,60.0,504,488.0,408.0,3.0,3.0,3.0,3.0,4.0,3.0,0.68,326.0,351.0,218.0,414.0,9.52,0,3,0,0,0,0,0.007353,,0.007353,0.007353,0.009804,,0.68,0.142373,0.119048,0
2605500010643,San Luis Río Colorado,62.0,565,533.0,447.0,0.0,3.0,0.0,3.0,4.0,3.0,0.76,407.0,422.0,252.0,469.0,10.09,0,1,0,0,0,0,0.0,,0.0,0.006711,0.008949,0.006711,0.76,0.130395,0.109735,0
2605500010681,San Luis Río Colorado,39.0,330,310.0,260.0,3.0,3.0,0.0,0.0,4.0,3.0,0.69,206.0,246.0,151.0,280.0,10.11,0,2,0,0,0,0,,,0.0,0.0,0.015385,0.011538,0.69,0.143385,0.118182,0
2605500010696,San Luis Río Colorado,62.0,462,440.0,360.0,4.0,3.0,0.0,4.0,6.0,3.0,0.72,291.0,317.0,185.0,373.0,10.33,3,0,0,0,0,0,0.011111,,,0.011111,0.016667,0.008333,0.72,0.153444,0.134199,0
2605500010709,San Luis Río Colorado,34.0,306,292.0,239.0,0.0,4.0,0.0,0.0,8.0,0.0,0.79,180.0,225.0,133.0,249.0,10.13,0,0,0,0,0,0,0.0,0.016736,,,,0.0,0.79,0.201684,0.111111,0
2605500010713,San Luis Río Colorado,57.0,488,472.0,389.0,3.0,4.0,3.0,0.0,6.0,4.0,0.74,296.0,310.0,180.0,395.0,10.22,0,1,0,0,0,0,,0.010283,0.007712,,0.015424,0.010283,0.74,0.15674,0.116803,0
2605500010728,San Luis Río Colorado,37.0,550,525.0,453.0,3.0,3.0,0.0,3.0,5.0,3.0,0.7,367.0,387.0,244.0,464.0,10.11,0,0,0,0,0,0,,0.006623,,0.006623,0.011038,,0.7,0.181071,0.067273,0
2605500010732,San Luis Río Colorado,35.0,519,506.0,445.0,3.0,3.0,0.0,3.0,6.0,3.0,0.84,339.0,371.0,228.0,448.0,9.12,0,0,0,0,0,0,0.006742,,,0.006742,0.013483,,0.84,0.216742,0.067437,0
2605500010747,San Luis Río Colorado,33.0,468,453.0,403.0,3.0,0.0,0.0,0.0,15.0,0.0,0.86,314.0,357.0,215.0,406.0,9.71,2,1,0,0,0,0,,0.0,,,0.037221,0.0,0.86,0.224305,0.070513,0
2605500010751,San Luis Río Colorado,73.0,837,804.0,715.0,4.0,3.0,3.0,0.0,8.0,3.0,0.88,596.0,623.0,419.0,737.0,10.43,6,4,0,0,0,0,0.005594,,0.004196,,0.011189,0.004196,0.88,0.181035,0.087216,0
2605500010785,San Luis Río Colorado,14.0,99,95.0,75.0,4.0,3.0,3.0,4.0,6.0,3.0,1.01,45.0,58.0,21.0,70.0,8.29,0,0,0,0,0,0,0.053333,0.04,0.04,0.053333,0.08,,1.01,0.212778,0.141414,0
260550001079A,San Luis Río Colorado,35.0,382,366.0,321.0,3.0,3.0,0.0,0.0,9.0,3.0,0.88,266.0,287.0,173.0,334.0,9.21,0,1,0,0,0,0,0.009346,0.009346,,,0.028037,,0.88,0.231682,0.091623,0
2605500010817,San Luis Río Colorado,50.0,584,557.0,477.0,3.0,3.0,0.0,0.0,6.0,3.0,0.8,397.0,412.0,243.0,492.0,9.62,1,2,0,0,0,0,,,,,0.012579,,0.8,0.40629,0.085616,0
2605500010821,San Luis Río Colorado,37.0,432,420.0,348.0,5.0,3.0,0.0,0.0,3.0,4.0,0.83,243.0,268.0,134.0,351.0,9.23,0,0,0,0,0,0,0.014368,,0.0,0.0,0.008621,0.011494,0.83,0.14408,0.085648,0
2605500010836,San Luis Río Colorado,50.0,503,488.0,399.0,0.0,3.0,0.0,0.0,10.0,3.0,0.82,300.0,341.0,205.0,406.0,9.31,0,0,0,0,0,0,0.0,,,,0.025063,,0.82,0.281688,0.099404,0
2605500010893,San Luis Río Colorado,66.0,451,441.0,346.0,5.0,3.0,0.0,3.0,8.0,4.0,0.94,261.0,279.0,133.0,336.0,9.69,0,0,0,0,0,0,0.014451,0.008671,,0.008671,0.023121,0.011561,0.94,0.167746,0.146341,0
2605500010906,San Luis Río Colorado,40.0,403,391.0,319.0,0.0,0.0,0.0,0.0,8.0,0.0,0.89,224.0,268.0,132.0,314.0,9.45,0,2,0,0,0,0,0.0,0.0,,,0.025078,0.0,0.89,0.183016,0.099256,0
2605500010910,San Luis Río Colorado,11.0,143,139.0,111.0,5.0,5.0,4.0,3.0,13.0,3.0,1.05,80.0,89.0,46.0,107.0,9.07,0,2,0,0,0,0,0.045045,0.045045,0.036036,0.027027,0.117117,0.027027,1.05,0.192471,0.076923,0
2605500010997,San Luis Río Colorado,21.0,242,238.0,194.0,3.0,3.0,0.0,0.0,8.0,3.0,0.92,146.0,165.0,71.0,188.0,9.72,0,0,0,0,0,0,,,,,,,0.92,0.92,0.086777,0
2605500011001,San Luis Río Colorado,112.0,464,457.0,328.0,6.0,8.0,5.0,0.0,19.0,8.0,1.0,196.0,258.0,133.0,308.0,8.97,1,0,0,0,0,0,0.018293,0.02439,0.015244,,0.057927,0.02439,1.0,0.190041,0.241379,1
2605500011139,San Luis Río Colorado,40.0,515,501.0,424.0,18.0,3.0,0.0,0.0,5.0,3.0,0.87,324.0,385.0,236.0,427.0,10.02,1,3,0,0,0,0,0.042453,0.007075,,,0.011792,0.007075,0.87,0.187679,0.07767,0
2605500011143,San Luis Río Colorado,34.0,465,444.0,390.0,9.0,3.0,4.0,0.0,13.0,3.0,0.92,326.0,363.0,225.0,400.0,9.46,0,1,0,0,0,0,0.023077,,0.010256,,0.033333,,0.92,0.246666,0.073118,0
2605500011158,San Luis Río Colorado,45.0,431,413.0,367.0,10.0,3.0,0.0,4.0,7.0,3.0,0.81,293.0,341.0,238.0,378.0,10.13,1,0,0,0,0,0,0.027248,,0.0,0.010899,0.019074,,0.81,0.173444,0.104408,0
2605500011162,San Luis Río Colorado,50.0,481,443.0,378.0,7.0,3.0,0.0,0.0,8.0,3.0,0.92,306.0,339.0,198.0,405.0,10.08,0,1,0,0,0,0,0.018519,0.007937,,,,0.007937,0.92,0.238598,0.10395,0
2605500011177,San Luis Río Colorado,54.0,519,478.0,408.0,21.0,22.0,12.0,7.0,22.0,5.0,0.96,305.0,363.0,191.0,422.0,9.75,0,0,0,0,0,0,0.051471,0.053922,0.029412,0.017157,0.053922,0.012255,0.96,0.168306,0.104046,0
2605500011181,San Luis Río Colorado,36.0,565,526.0,474.0,7.0,4.0,0.0,0.0,11.0,3.0,0.93,400.0,423.0,264.0,497.0,9.78,2,3,0,0,0,0,0.014768,0.008439,0.0,,0.023207,0.006329,0.93,0.16379,0.063717,0
2605500011196,San Luis Río Colorado,27.0,381,355.0,310.0,3.0,3.0,6.0,0.0,13.0,3.0,0.97,251.0,266.0,136.0,323.0,9.2,0,1,1,0,0,0,0.009677,0.009677,0.019355,,0.041935,,0.97,0.210129,0.070866,0
2605500011209,San Luis Río Colorado,61.0,327,313.0,215.0,0.0,0.0,0.0,0.0,6.0,0.0,0.88,167.0,193.0,53.0,223.0,9.44,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.027907,0.0,0.88,0.129701,0.186544,1
2605500011213,San Luis Río Colorado,29.0,273,263.0,206.0,6.0,3.0,0.0,0.0,7.0,4.0,0.99,125.0,168.0,81.0,208.0,8.82,0,0,0,0,0,0,0.029126,0.014563,0.0,,0.033981,0.019417,0.99,0.181181,0.106227,0
2605500011228,San Luis Río Colorado,63.0,515,502.0,415.0,5.0,3.0,0.0,4.0,9.0,3.0,0.99,305.0,362.0,187.0,415.0,9.68,0,0,0,0,0,0,0.012048,0.007229,,0.009639,0.021687,0.007229,0.99,0.174639,0.12233,0
2605500011232,San Luis Río Colorado,51.0,470,460.0,372.0,9.0,8.0,5.0,0.0,24.0,9.0,1.01,270.0,312.0,148.0,364.0,9.07,0,0,0,0,0,0,0.024194,0.021505,0.013441,0.0,0.064516,0.024194,1.01,0.165407,0.108511,0
2605500011247,San Luis Río Colorado,42.0,414,395.0,320.0,8.0,3.0,0.0,0.0,9.0,3.0,0.94,280.0,278.0,130.0,326.0,9.41,1,0,0,0,0,0,0.025,,,,0.028125,0.009375,0.94,0.250625,0.101449,0
2605500011548,San Luis Río Colorado,53.0,472,444.0,376.0,5.0,3.0,0.0,3.0,17.0,3.0,1.0,288.0,336.0,156.0,393.0,9.61,0,1,0,0,0,0,0.013298,,0.0,0.007979,0.045213,,1.0,0.213298,0.112288,0
2605500011603,San Luis Río Colorado,45.0,460,447.0,384.0,15.0,3.0,0.0,3.0,9.0,3.0,0.92,273.0,308.0,154.0,381.0,9.42,1,0,0,0,0,0,0.039062,,,0.007812,0.023438,,0.92,0.247578,0.097826,0
2605500011618,San Luis Río Colorado,32.0,449,427.0,362.0,6.0,3.0,3.0,0.0,17.0,0.0,0.9,288.0,324.0,190.0,374.0,9.85,0,2,0,0,0,0,0.016575,,0.008287,0.0,0.046961,0.0,0.9,0.16197,0.071269,0
2605500011622,San Luis Río Colorado,35.0,395,370.0,318.0,0.0,6.0,0.0,0.0,13.0,3.0,1.0,244.0,275.0,153.0,334.0,9.96,0,1,0,0,0,0,0.0,0.018868,0.0,,0.040881,0.009434,1.0,0.178197,0.088608,0
2605500011637,San Luis Río Colorado,78.0,546,523.0,416.0,4.0,3.0,0.0,0.0,12.0,3.0,0.93,314.0,379.0,213.0,428.0,9.81,0,0,0,0,0,0,0.009615,,,,0.028846,,0.93,0.32282,0.142857,0
2605500011641,San Luis Río Colorado,60.0,451,441.0,364.0,3.0,3.0,0.0,0.0,20.0,3.0,1.04,247.0,306.0,153.0,362.0,9.55,0,0,0,0,0,0,0.008242,,,,0.054945,,1.04,0.367729,0.133038,0
2605500011656,San Luis Río Colorado,32.0,421,414.0,365.0,4.0,6.0,6.0,5.0,22.0,9.0,1.07,284.0,305.0,171.0,352.0,9.81,0,0,0,0,0,0,0.010959,0.016438,0.016438,0.013699,0.060274,0.024658,1.07,0.173209,0.07601,0
2605500011660,San Luis Río Colorado,36.0,350,337.0,287.0,6.0,6.0,3.0,0.0,21.0,3.0,1.12,212.0,257.0,130.0,290.0,9.62,0,3,0,0,0,0,0.020906,0.020906,0.010453,0.0,0.073171,0.010453,1.12,0.179413,0.102857,0
2605500011675,San Luis Río Colorado,35.0,344,337.0,287.0,3.0,0.0,0.0,0.0,3.0,0.0,0.84,186.0,260.0,114.0,294.0,9.12,0,1,0,0,0,0,,0.0,0.0,0.0,0.010453,0.0,0.84,0.141742,0.101744,0
260550001168A,San Luis Río Colorado,41.0,347,330.0,247.0,5.0,3.0,0.0,0.0,15.0,5.0,1.01,187.0,221.0,91.0,249.0,8.78,0,2,0,0,0,0,0.020243,0.012146,,,0.060729,0.020243,1.01,0.224672,0.118156,0
2605500011694,San Luis Río Colorado,20.0,366,336.0,300.0,11.0,7.0,8.0,4.0,30.0,6.0,1.22,221.0,256.0,106.0,309.0,8.57,0,1,0,0,0,0,0.036667,0.023333,0.026667,0.013333,0.1,0.02,1.22,0.205714,0.054645,0
2605500011707,San Luis Río Colorado,34.0,334,304.0,250.0,8.0,3.0,0.0,0.0,13.0,8.0,1.07,211.0,242.0,136.0,274.0,8.64,0,0,0,0,0,0,0.032,0.012,,0.0,0.052,0.032,1.07,0.199667,0.101796,0
2605500011711,San Luis Río Colorado,30.0,294,274.0,217.0,0.0,3.0,0.0,0.0,11.0,3.0,1.21,158.0,191.0,113.0,231.0,8.94,0,0,0,0,0,0,0.0,0.013825,0.0,0.0,0.050691,,1.21,0.212419,0.102041,0
2605500011726,San Luis Río Colorado,8.0,15,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,3.0,5.0,7.22,14,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142857,0.533333,1
2605500011730,San Luis Río Colorado,22.0,180,168.0,137.0,9.0,7.0,3.0,0.0,12.0,13.0,1.18,69.0,104.0,43.0,128.0,7.96,0,1,0,0,0,0,0.065693,0.051095,0.021898,,0.087591,0.094891,1.18,0.250195,0.122222,0
2605500011745,San Luis Río Colorado,62.0,514,494.0,403.0,0.0,3.0,3.0,0.0,12.0,3.0,0.92,340.0,369.0,253.0,412.0,10.48,4,0,0,0,0,0,0.0,,0.007444,0.0,0.029777,,0.92,0.191444,0.120623,0
